n,Naive,McCreight
10000,4.367870500078425,0.04809990001376718
20000,17.29344470007345,0.0990437000291422
30000,38.48586529993918,0.20544220006559044
40000,68.12403750000522,0.2670903999824077
50000,110.14828750002198,0.31803610001225024
60000,153.51440230000298,0.41129339998587966
70000,208.109297899995,0.4663211000151932
80000,271.9995859999908,0.5188713000388816
90000,345.1322520999238,0.5285050000529736
100000,430.01559750002343,0.6213366000447422
