n,Naive,McCreight
100000,1.4280694666861866,1.4637406999827363
200000,3.216470366654297,3.2151444000191987
300000,5.143063433332524,5.149605200005074
400000,7.770452899994173,7.49507970000074
500000,8.706059599974347,9.72269433333228
600000,11.603797466649363,12.778870500003299
700000,13.783075200005745,13.007864833324371
800000,15.187548933337288,14.739373666661171
900000,17.060845466679893,17.364754600004137
